Module,Dependency,License,Url
akarion-compliance-cloud,postcss-resolve-nested-selector@0.1.1,MIT,
akarion-compliance-cloud,postcss-safe-parser@4.0.2,MIT,https://github.com/postcss/postcss-safe-parser
akarion-compliance-cloud,postcss-sass@0.4.4,MIT,https://github.com/AleshaOleg/postcss-sass
akarion-compliance-cloud,postcss-scss@2.1.1,MIT,https://github.com/postcss/postcss-scss
akarion-compliance-cloud,postcss-selector-parser@3.1.2,MIT,https://github.com/postcss/postcss-selector-parser
akarion-compliance-cloud,postcss-selector-parser@6.0.6,MIT,https://github.com/postcss/postcss-selector-parser
akarion-compliance-cloud,postcss-sorting@4.1.0,MIT,https://github.com/hudochenkov/postcss-sorting
akarion-compliance-cloud,postcss-svgo@4.0.3,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-syntax@0.36.2,MIT,https://github.com/gucong3000/postcss-syntax
akarion-compliance-cloud,postcss-unique-selectors@4.0.1,MIT,https://github.com/cssnano/cssnano
akarion-compliance-cloud,postcss-url@8.0.0,MIT,https://github.com/postcss/postcss-url
akarion-compliance-cloud,postcss-value-parser@3.3.1,MIT,https://github.com/TrySound/postcss-value-parser
akarion-compliance-cloud,postcss-value-parser@4.1.0,MIT,https://github.com/TrySound/postcss-value-parser
akarion-compliance-cloud,postcss@6.0.23,MIT,https://github.com/postcss/postcss
akarion-compliance-cloud,postcss@7.0.39,MIT,https://github.com/postcss/postcss
akarion-compliance-cloud,postcss@8.2.13,MIT,https://github.com/postcss/postcss
akarion-compliance-cloud,postcss@8.2.15,MIT,https://github.com/postcss/postcss
akarion-compliance-cloud,postcss@8.4.5,MIT,https://github.com/postcss/postcss
akarion-compliance-cloud,prelude-ls@1.1.2,MIT,https://github.com/gkz/prelude-ls
akarion-compliance-cloud,prelude-ls@1.2.1,MIT,https://github.com/gkz/prelude-ls
akarion-compliance-cloud,prepend-http@1.0.4,MIT,https://github.com/sindresorhus/prepend-http
akarion-compliance-cloud,prettier@1.19.1,MIT,https://github.com/prettier/prettier
akarion-compliance-cloud,prettier@2.2.1,MIT,https://github.com/prettier/prettier
akarion-compliance-cloud,pretty-bytes@5.6.0,MIT,https://github.com/sindresorhus/pretty-bytes
akarion-compliance-cloud,pretty-error@2.1.2,MIT,https://github.com/AriaMinaei/pretty-error
akarion-compliance-cloud,pretty-format@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,pretty-format@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,pretty-hrtime@1.0.3,MIT,https://github.com/robrich/pretty-hrtime
akarion-compliance-cloud,pretty@2.0.0,MIT,https://github.com/jonschlinkert/pretty
akarion-compliance-cloud,printj@1.1.2,Apache-2.0,https://github.com/SheetJS/printj
akarion-compliance-cloud,process-nextick-args@2.0.1,MIT,https://github.com/calvinmetcalf/process-nextick-args
akarion-compliance-cloud,process@0.11.10,MIT,https://github.com/shtylman/node-process
akarion-compliance-cloud,progress@2.0.3,MIT,https://github.com/visionmedia/node-progress
akarion-compliance-cloud,promise-inflight@1.0.1,ISC,https://github.com/iarna/promise-inflight
akarion-compliance-cloud,promise.any@2.0.2,MIT,https://github.com/es-shims/Promise.any
akarion-compliance-cloud,promise@7.3.1,MIT,https://github.com/then/promise
akarion-compliance-cloud,prompts@2.4.0,MIT,https://github.com/terkelg/prompts
akarion-compliance-cloud,propagating-hammerjs@2.0.1,MIT,https://github.com/josdejong/propagating-hammerjs
akarion-compliance-cloud,proto-list@1.2.4,ISC,https://github.com/isaacs/proto-list
akarion-compliance-cloud,proxy-addr@2.0.6,MIT,https://github.com/jshttp/proxy-addr
akarion-compliance-cloud,prr@1.0.1,MIT,https://github.com/rvagg/prr
akarion-compliance-cloud,pseudomap@1.0.2,ISC,https://github.com/isaacs/pseudomap
akarion-compliance-cloud,psl@1.8.0,MIT,https://github.com/lupomontero/psl
akarion-compliance-cloud,public-encrypt@4.0.3,MIT,https://github.com/crypto-browserify/publicEncrypt
akarion-compliance-cloud,pump@2.0.1,MIT,https://github.com/mafintosh/pump
akarion-compliance-cloud,pump@3.0.0,MIT,https://github.com/mafintosh/pump
akarion-compliance-cloud,pumpify@1.5.1,MIT,https://github.com/mafintosh/pumpify
akarion-compliance-cloud,punycode@1.3.2,MIT,https://github.com/bestiejs/punycode.js
akarion-compliance-cloud,punycode@2.1.1,MIT,https://github.com/bestiejs/punycode.js
akarion-compliance-cloud,purgecss@4.1.3,MIT,https://github.com/FullHuman/purgecss
akarion-compliance-cloud,q@1.5.1,MIT,https://github.com/kriskowal/q
akarion-compliance-cloud,qs@6.5.2,BSD-3-Clause,https://github.com/ljharb/qs
akarion-compliance-cloud,qs@6.7.0,BSD-3-Clause,https://github.com/ljharb/qs
akarion-compliance-cloud,query-string@4.3.4,MIT,https://github.com/sindresorhus/query-string
akarion-compliance-cloud,querystring-es3@0.2.1,MIT,https://github.com/mike-spainhower/querystring
akarion-compliance-cloud,querystring@0.2.0,MIT,https://github.com/Gozala/querystring
akarion-compliance-cloud,querystringify@2.2.0,MIT,https://github.com/unshiftio/querystringify
akarion-compliance-cloud,quick-lru@4.0.1,MIT,https://github.com/sindresorhus/quick-lru
akarion-compliance-cloud,quick-lru@5.1.1,MIT,https://github.com/sindresorhus/quick-lru
akarion-compliance-cloud,quill-delta-to-html@0.12.0,ISC,https://github.com/nozer/quill-delta-to-html
akarion-compliance-cloud,quill-delta@3.6.3,MIT,https://github.com/quilljs/delta
akarion-compliance-cloud,quill-delta@4.2.2,MIT,https://github.com/quilljs/delta
akarion-compliance-cloud,quill-emoji@0.1.8,MIT,https://github.com/contentco/quill-emoji
akarion-compliance-cloud,quill-image-resize@3.0.9,MIT,https://github.com/Etoile984816138/quill-image-resize-module
akarion-compliance-cloud,quill-mention@2.2.7,MIT,https://github.com/afry/quill-mention
akarion-compliance-cloud,quill@1.3.7,BSD-3-Clause,https://github.com/quilljs/quill
akarion-compliance-cloud,quote-stream@1.0.2,MIT,https://github.com/substack/quote-stream
akarion-compliance-cloud,ramda@0.27.1,MIT,https://github.com/ramda/ramda
akarion-compliance-cloud,random-bytes@1.0.0,MIT,https://github.com/crypto-utils/random-bytes
akarion-compliance-cloud,randombytes@2.1.0,MIT,https://github.com/crypto-browserify/randombytes
akarion-compliance-cloud,randomfill@1.0.4,MIT,https://github.com/crypto-browserify/randomfill
akarion-compliance-cloud,range-parser@1.2.1,MIT,https://github.com/jshttp/range-parser
akarion-compliance-cloud,raw-body@2.4.0,MIT,https://github.com/stream-utils/raw-body
akarion-compliance-cloud,raw-loader@0.5.1,MIT,https://github.com/webpack/raw-loader
akarion-compliance-cloud,raw-loader@3.1.0,MIT,https://github.com/webpack-contrib/raw-loader
akarion-compliance-cloud,react-is@16.13.1,MIT,https://github.com/facebook/react
akarion-compliance-cloud,react-is@17.0.1,MIT,https://github.com/facebook/react
akarion-compliance-cloud,read-cache@1.0.0,MIT,https://github.com/TrySound/read-cache
akarion-compliance-cloud,read-pkg-up@1.0.1,MIT,https://github.com/sindresorhus/read-pkg-up
akarion-compliance-cloud,read-pkg-up@2.0.0,MIT,https://github.com/sindresorhus/read-pkg-up
akarion-compliance-cloud,read-pkg-up@4.0.0,MIT,https://github.com/sindresorhus/read-pkg-up
akarion-compliance-cloud,read-pkg-up@7.0.1,MIT,https://github.com/sindresorhus/read-pkg-up
akarion-compliance-cloud,read-pkg@1.1.0,MIT,https://github.com/sindresorhus/read-pkg
akarion-compliance-cloud,read-pkg@2.0.0,MIT,https://github.com/sindresorhus/read-pkg
akarion-compliance-cloud,read-pkg@3.0.0,MIT,https://github.com/sindresorhus/read-pkg
akarion-compliance-cloud,read-pkg@4.0.1,MIT,https://github.com/sindresorhus/read-pkg
akarion-compliance-cloud,read-pkg@5.2.0,MIT,https://github.com/sindresorhus/read-pkg
akarion-compliance-cloud,readable-stream@2.3.7,MIT,https://github.com/nodejs/readable-stream
akarion-compliance-cloud,readable-stream@3.6.0,MIT,https://github.com/nodejs/readable-stream
akarion-compliance-cloud,readdirp@2.2.1,MIT,https://github.com/paulmillr/readdirp
akarion-compliance-cloud,readdirp@3.6.0,MIT,https://github.com/paulmillr/readdirp
akarion-compliance-cloud,realpath-native@1.1.0,MIT,https://github.com/SimenB/realpath-native
akarion-compliance-cloud,realpath-native@2.0.0,MIT,https://github.com/SimenB/realpath-native
akarion-compliance-cloud,redent@1.0.0,MIT,https://github.com/sindresorhus/redent
akarion-compliance-cloud,redent@3.0.0,MIT,https://github.com/sindresorhus/redent
akarion-compliance-cloud,reduce-css-calc@2.1.8,MIT,https://github.com/MoOx/reduce-css-calc
akarion-compliance-cloud,regenerate-unicode-properties@8.2.0,MIT,https://github.com/mathiasbynens/regenerate-unicode-properties
akarion-compliance-cloud,regenerate@1.4.2,MIT,https://github.com/mathiasbynens/regenerate
akarion-compliance-cloud,regenerator-runtime@0.11.1,MIT,https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
akarion-compliance-cloud,regenerator-runtime@0.13.7,MIT,https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
akarion-compliance-cloud,regenerator-transform@0.14.5,MIT,https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform
akarion-compliance-cloud,regex-not@1.0.2,MIT,https://github.com/jonschlinkert/regex-not
akarion-compliance-cloud,regexp.prototype.flags@1.3.0,MIT,https://github.com/es-shims/RegExp.prototype.flags
akarion-compliance-cloud,regexpp@3.1.0,MIT,https://github.com/mysticatea/regexpp
akarion-compliance-cloud,regexpu-core@4.7.1,MIT,https://github.com/mathiasbynens/regexpu-core
akarion-compliance-cloud,register-service-worker@1.7.2,MIT,https://github.com/yyx990803/register-service-worker
akarion-compliance-cloud,regjsgen@0.5.2,MIT,https://github.com/bnjmnt4n/regjsgen
akarion-compliance-cloud,regjsparser@0.6.6,BSD-2-Clause,https://github.com/jviereck/regjsparser
akarion-compliance-cloud,relateurl@0.2.7,MIT,https://github.com/stevenvachon/relateurl
akarion-compliance-cloud,remark-parse@9.0.0,MIT,https://github.com/remarkjs/remark/tree/main/packages/remark-parse
akarion-compliance-cloud,remark-stringify@9.0.1,MIT,https://github.com/remarkjs/remark/tree/main/packages/remark-stringify
akarion-compliance-cloud,remark@13.0.0,MIT,https://github.com/remarkjs/remark/tree/main/packages/remark
akarion-compliance-cloud,remove-trailing-separator@1.1.0,ISC,https://github.com/darsain/remove-trailing-separator
akarion-compliance-cloud,renderkid@2.0.7,MIT,https://github.com/AriaMinaei/RenderKid
akarion-compliance-cloud,repeat-element@1.1.3,MIT,https://github.com/jonschlinkert/repeat-element
akarion-compliance-cloud,repeat-string@1.6.1,MIT,https://github.com/jonschlinkert/repeat-string
akarion-compliance-cloud,repeating@2.0.1,MIT,https://github.com/sindresorhus/repeating
akarion-compliance-cloud,replace-in-file@6.3.2,MIT,https://github.com/adamreisnz/replace-in-file
akarion-compliance-cloud,request-progress@3.0.0,MIT,https://github.com/IndigoUnited/node-request-progress
akarion-compliance-cloud,request-promise-core@1.1.4,ISC,https://github.com/request/promise-core
akarion-compliance-cloud,request-promise-native@1.0.9,ISC,https://github.com/request/request-promise-native
akarion-compliance-cloud,request@2.88.2,Apache-2.0,https://github.com/request/request
akarion-compliance-cloud,require-directory@2.1.1,MIT,https://github.com/troygoode/node-require-directory
akarion-compliance-cloud,require-from-string@2.0.2,MIT,https://github.com/floatdrop/require-from-string
akarion-compliance-cloud,require-main-filename@2.0.0,ISC,https://github.com/yargs/require-main-filename
akarion-compliance-cloud,requires-port@1.0.0,MIT,https://github.com/unshiftio/requires-port
akarion-compliance-cloud,resolve-cwd@2.0.0,MIT,https://github.com/sindresorhus/resolve-cwd
akarion-compliance-cloud,resolve-cwd@3.0.0,MIT,https://github.com/sindresorhus/resolve-cwd
akarion-compliance-cloud,resolve-from@3.0.0,MIT,https://github.com/sindresorhus/resolve-from
akarion-compliance-cloud,resolve-from@4.0.0,MIT,https://github.com/sindresorhus/resolve-from
akarion-compliance-cloud,resolve-from@5.0.0,MIT,https://github.com/sindresorhus/resolve-from
akarion-compliance-cloud,resolve-path@1.4.0,MIT,https://github.com/pillarjs/resolve-path
akarion-compliance-cloud,resolve-url@0.2.1,MIT,https://github.com/lydell/resolve-url
akarion-compliance-cloud,resolve@1.1.7,MIT,https://github.com/substack/node-resolve
akarion-compliance-cloud,resolve@1.20.0,MIT,https://github.com/browserify/resolve
akarion-compliance-cloud,restore-cursor@2.0.0,MIT,https://github.com/sindresorhus/restore-cursor
akarion-compliance-cloud,restore-cursor@3.1.0,MIT,https://github.com/sindresorhus/restore-cursor
akarion-compliance-cloud,restructure@0.5.4,MIT,https://github.com/devongovett/restructure
akarion-compliance-cloud,ret@0.1.15,MIT,https://github.com/fent/ret.js
akarion-compliance-cloud,retry@0.12.0,MIT,https://github.com/tim-kos/node-retry
akarion-compliance-cloud,reusify@1.0.4,MIT,https://github.com/mcollina/reusify
akarion-compliance-cloud,rgb-regex@1.0.1,MIT,https://github.com/regexps/rgb-regex
akarion-compliance-cloud,rgba-regex@1.0.0,MIT,https://github.com/johnotander/rgba-regex
akarion-compliance-cloud,rimraf@2.7.1,ISC,https://github.com/isaacs/rimraf
akarion-compliance-cloud,rimraf@3.0.2,ISC,https://github.com/isaacs/rimraf
akarion-compliance-cloud,ripemd160@2.0.2,MIT,https://github.com/crypto-browserify/ripemd160
akarion-compliance-cloud,rsvp@4.8.5,MIT,https://github.com/tildeio/rsvp.js
akarion-compliance-cloud,run-parallel@1.1.10,MIT,https://github.com/feross/run-parallel
akarion-compliance-cloud,run-queue@1.0.3,ISC,https://github.com/iarna/run-queue
akarion-compliance-cloud,rxjs@6.6.7,Apache-2.0,https://github.com/reactivex/rxjs
akarion-compliance-cloud,safe-buffer@5.1.2,MIT,https://github.com/feross/safe-buffer
akarion-compliance-cloud,safe-buffer@5.2.1,MIT,https://github.com/feross/safe-buffer
akarion-compliance-cloud,safe-regex@1.1.0,MIT,https://github.com/substack/safe-regex
akarion-compliance-cloud,safer-buffer@2.1.2,MIT,https://github.com/ChALkeR/safer-buffer
akarion-compliance-cloud,samlify@2.8.2,MIT,https://github.com/tngan/samlify
akarion-compliance-cloud,sane@4.1.0,MIT,https://github.com/amasad/sane
akarion-compliance-cloud,sanitize-html@2.3.3,MIT,https://github.com/apostrophecms/sanitize-html
akarion-compliance-cloud,sass-loader@7.3.1,MIT,https://github.com/webpack-contrib/sass-loader
akarion-compliance-cloud,sass@1.49.4,MIT,https://github.com/sass/dart-sass
akarion-compliance-cloud,sax@1.2.1,ISC,https://github.com/isaacs/sax-js
akarion-compliance-cloud,sax@1.2.4,ISC,https://github.com/isaacs/sax-js
akarion-compliance-cloud,saxes@3.1.11,ISC,https://github.com/lddubeau/saxes
akarion-compliance-cloud,saxes@5.0.1,ISC,https://github.com/lddubeau/saxes
akarion-compliance-cloud,schema-utils@1.0.0,MIT,https://github.com/webpack-contrib/schema-utils
akarion-compliance-cloud,schema-utils@2.7.0,MIT,https://github.com/webpack/schema-utils
akarion-compliance-cloud,schema-utils@2.7.1,MIT,https://github.com/webpack/schema-utils
akarion-compliance-cloud,scope-analyzer@2.1.1,Apache-2.0,https://github.com/goto-bus-stop/scope-analyzer
akarion-compliance-cloud,select-hose@2.0.0,MIT,https://github.com/indutny/select-hose
akarion-compliance-cloud,select@1.1.2,MIT,https://github.com/zenorocha/select
akarion-compliance-cloud,selfsigned@1.10.8,MIT,https://github.com/jfromaniello/selfsigned
akarion-compliance-cloud,semver-compare@1.0.0,MIT,https://github.com/substack/semver-compare
akarion-compliance-cloud,semver-regex@3.1.3,MIT,https://github.com/sindresorhus/semver-regex
akarion-compliance-cloud,semver@5.7.1,ISC,https://github.com/npm/node-semver
akarion-compliance-cloud,semver@6.3.0,ISC,https://github.com/npm/node-semver
akarion-compliance-cloud,semver@7.0.0,ISC,https://github.com/npm/node-semver
akarion-compliance-cloud,semver@7.3.4,ISC,https://github.com/npm/node-semver
akarion-compliance-cloud,semver@7.3.5,ISC,https://github.com/npm/node-semver
akarion-compliance-cloud,send@0.17.1,MIT,https://github.com/pillarjs/send
akarion-compliance-cloud,sequin@0.1.1,MIT,https://github.com/jcoglan/sequin
akarion-compliance-cloud,serialize-javascript@4.0.0,BSD-3-Clause,https://github.com/yahoo/serialize-javascript
akarion-compliance-cloud,serve-index@1.9.1,MIT,https://github.com/expressjs/serve-index
akarion-compliance-cloud,serve-static@1.14.1,MIT,https://github.com/expressjs/serve-static
akarion-compliance-cloud,set-blocking@2.0.0,ISC,https://github.com/yargs/set-blocking
akarion-compliance-cloud,set-value@2.0.1,MIT,https://github.com/jonschlinkert/set-value
akarion-compliance-cloud,setimmediate@1.0.5,MIT,https://github.com/YuzuJS/setImmediate
akarion-compliance-cloud,setprototypeof@1.1.0,ISC,https://github.com/wesleytodd/setprototypeof
akarion-compliance-cloud,setprototypeof@1.1.1,ISC,https://github.com/wesleytodd/setprototypeof
akarion-compliance-cloud,setprototypeof@1.2.0,ISC,https://github.com/wesleytodd/setprototypeof
akarion-compliance-cloud,sha.js@2.4.11,(MIT AND BSD-3-Clause),https://github.com/crypto-browserify/sha.js
akarion-compliance-cloud,shallow-clone@3.0.1,MIT,https://github.com/jonschlinkert/shallow-clone
akarion-compliance-cloud,shallow-copy@0.0.1,MIT,https://github.com/substack/shallow-copy
akarion-compliance-cloud,shebang-command@1.2.0,MIT,https://github.com/kevva/shebang-command
akarion-compliance-cloud,shebang-command@2.0.0,MIT,https://github.com/kevva/shebang-command
akarion-compliance-cloud,shebang-regex@1.0.0,MIT,https://github.com/sindresorhus/shebang-regex
akarion-compliance-cloud,shebang-regex@3.0.0,MIT,https://github.com/sindresorhus/shebang-regex
akarion-compliance-cloud,shell-quote@1.7.2,MIT,https://github.com/substack/node-shell-quote
akarion-compliance-cloud,shellwords@0.1.1,MIT,https://github.com/jimmycuadra/shellwords
akarion-compliance-cloud,side-channel@1.0.4,MIT,https://github.com/ljharb/side-channel
akarion-compliance-cloud,sigmund@1.0.1,ISC,https://github.com/isaacs/sigmund
akarion-compliance-cloud,signal-exit@3.0.3,ISC,https://github.com/tapjs/signal-exit
akarion-compliance-cloud,signature_pad@3.0.0-beta.4,MIT,https://github.com/szimek/signature_pad
